part_label,part_type,part_kind,manufacturer,mpn,observed_property,actuatable_property,iface,vcc_min,vcc_max,offer_price,currency,product_url,notes,feature_of_interest,i_active_mA,i_idle_uA,i2c_addr_default,i2c_addr_range,spi_max_mhz,uart_baud,sample_rate_max_hz,latency_ms,accuracy_pct,range_min,range_max,units,datasheet_url,lifecycle,Unnamed: 29,Unnamed: 30,Unnamed: 31
AVR 10-pin ICSP Header,tooling,avr_icsp,www.fritzing.org,,,,,,,,,,"<b>AVR 10-pin ICSP Header</b> 
This is the standard AVR In Circuit Serial Programming header. Minimal, but includes pin one indicator. Works with standard Olimex programmers. Also look for the 6-pin reduced version. Spark Fun Electronics SKU: PRT-00778",,,,,,,,,,,,,,,,,,
AVR 10-pin ICSP Header,tooling,avr_icsp,www.fritzing.org,,,,,,,,,,"<b>AVR 10-pin ICSP Header</b> 
This is the standard AVR In Circuit Serial Programming header. Minimal, but includes pin one indicator. Works with standard Olimex programmers. Also look for the 6-pin reduced version. Spark Fun Electronics SKU: PRT-00778",,,,,,,,,,,,,,,,,,
AVR 10-pin ICSP Header,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>AVR 10-pin ICSP Header</b> 
This is the standard AVR In Circuit Serial Programming header. Minimal, but includes pin one indicator. Works with standard Olimex programmers. Also look for the 6-pin reduced version. Spark Fun Electronics SKU: PRT-00778",,,,,,,,,,,,,,,,,,
BANANA_CONN,tooling,unknown,www.fritzing.org,,,,,,,,,,Through-hole banana jack,,,,,,,,,,,,,,,,,,
BC9VPC,tooling,unknown,www.fritzing.org,,,,,,,,,,9V board-mount battery cradle,,,,,,,,,,,,,,,,,,
BNC,tooling,unknown,www.fritzing.org,,,,,,,,,,"BNC Connector, Mouser Part# 5227161",,,,,,,,,,,,,,,,,,
COMPUTER-PERIPHERAL-POWER,power,computerperipheralpowerra,www.fritzing.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER-PERIPHERAL-POWER,power,computerperipheralpower,www.fritzing.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB25,tooling,unknown,www.fritzing.org,,,,,,,,,,Various DB25 connectors,,,,,,,,,,,,,,,,,,
DB25,tooling,unknown,www.fritzing.org,,,,,,,,,,Various DB25 connectors,,,,,,,,,,,,,,,,,,
DB25,tooling,unknown,www.fritzing.org,,,,,,,,,,Various DB25 connectors,,,,,,,,,,,,,,,,,,
DB25,tooling,unknown,www.fritzing.org,,,,,,,,,,Various DB25 connectors,,,,,,,,,,,,,,,,,,
DB25,tooling,unknown,www.fritzing.org,,,,,,,,,,Various DB25 connectors,,,,,,,,,,,,,,,,,,
DB25,tooling,unknown,www.fritzing.org,,,,,,,,,,Various DB25 connectors,,,,,,,,,,,,,,,,,,
DB9 Connector,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>DB9 Connector</b>
Standard DB9 (D-Sub 9) serial connector. Can be used for CAN bus as well as RS485 and RS232. Footprint production proven. Spark Fun Electronics SKU : PRT-00429",,,,,,,,,,,,,,,,,,
DB9 Connector,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>DB9 Connector</b>
Standard DB9 (D-Sub 9) serial connector. Can be used for CAN bus as well as RS485 and RS232. Footprint production proven. Spark Fun Electronics SKU : PRT-00429",,,,,,,,,,,,,,,,,,
DIN7,tooling,unknown,www.fritzing.org,,,,,,,,,,Mini-DIN7 connector,,,,,,,,,,,,,,,,,,
DS_TOUCH_CONNECTOR,tooling,ds_touch_connector,www.fritzing.org,,,,,,,,,,4-pin DS touch screen connector (LCD-09105),,,,,,,,,,,,,,,,,,
EB-85A Connector,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>EB-85A Connector</b>
Proven layout and schematic for ETek 5Hz GPS receiver connector. Spark Fun Electronics SKU : GPS-08297",,,,,,,,,,,,,,,,,,
EM406 GPS Connector,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>EM406 GPS Connector</b>
Proven layout and schematic for EM406 connector. Spark Fun Electronics SKU : GPS-00579",,,,,,,,,,,,,,,,,,
EM408_CON,tooling,unknown,www.fritzing.org,,,,,,,,,,"This is the mating connector for the EM408 GPS receiver.  The EM408 connects to the board via a cable, 
this connector footprint does not include the outline of the receiver.

You should include the EM408_Outline device in your schematic if you are to use the EM408 in your design.",,,,,,,,,,,,,,,,,,
F25,tooling,unknown,www.fritzing.org,,,,,,,,,,25 Pin male connector. PCB edge mount for regular PCB thicknesses. This connector will connect directly to the back of a PC parallel port or through a normal DB25 extension cable (M/F). SKU: PRT-08287,,,,,,,,,,,,,,,,,,
F25,tooling,unknown,www.fritzing.org,,,,,,,,,,25 Pin male connector. PCB edge mount for regular PCB thicknesses. This connector will connect directly to the back of a PC parallel port or through a normal DB25 extension cable (M/F). SKU: PRT-08287,,,,,,,,,,,,,,,,,,
F25,tooling,unknown,www.fritzing.org,,,,,,,,,,25 Pin male connector. PCB edge mount for regular PCB thicknesses. This connector will connect directly to the back of a PC parallel port or through a normal DB25 extension cable (M/F). SKU: PRT-08287,,,,,,,,,,,,,,,,,,
F25,tooling,unknown,www.fritzing.org,,,,,,,,,,25 Pin male connector. PCB edge mount for regular PCB thicknesses. This connector will connect directly to the back of a PC parallel port or through a normal DB25 extension cable (M/F). SKU: PRT-08287,,,,,,,,,,,,,,,,,,
F25,tooling,unknown,www.fritzing.org,,,,,,,,,,25 Pin male connector. PCB edge mount for regular PCB thicknesses. This connector will connect directly to the back of a PC parallel port or through a normal DB25 extension cable (M/F). SKU: PRT-08287,,,,,,,,,,,,,,,,,,
F25,tooling,unknown,www.fritzing.org,,,,,,,,,,25 Pin male connector. PCB edge mount for regular PCB thicknesses. This connector will connect directly to the back of a PC parallel port or through a normal DB25 extension cable (M/F). SKU: PRT-08287,,,,,,,,,,,,,,,,,,
FTDI_BASIC,tooling,ftdi_basic,www.fritzing.org,,,,,,,,,,FTDI Basic header with labels,,,,,,,,,,,,,,,,,,
iPod Female Connector,tooling,ipod_connector_female,www.fritzing.org,,,,,,,,,,"<b>iPod Female Connector</b>
This is the connector found inside current iPods. Use this connector to attach to iPod accessories like Nike+iPods, etc. Schematic and footprint are not yet production proven. Spark Fun Electronics SKU : DEV-08035",,,,,,,,,,,,,,,,,,
iPod Male Connector,tooling,ipod_connector_male,www.fritzing.org,,,,,,,,,,"<b>iPod Male Connector</b>
This is the connector that will insert into an iPods. Use this connector to gain access to the various iPod pins. Schematic and footprint are not yet production proven. The PCB thickness must be more thin than the standard 0.062 FR4. Spark Fun Electronics SKU : DEV-00633",,,,,,,,,,,,,,,,,,
KENT_LCD_CONN,actuator,kent_lcd_conn,www.fritzing.org,,,,,,,,,,Connector for Kent display (LCD-09560),,,,,,,,,,,,,,,,,,
LITTLE_BITS_CONN,tooling,unknown,www.fritzing.org,,,,,,,,,,Connector used in LittleBits,,,,,,,,,,,,,,,,,,
LITTLEBITS_FEMALE,tooling,unknown,www.fritzing.org,,,,,,,,,,Female end for LittleBits boards,,,,,,,,,,,,,,,,,,
LITTLEBITS_MALE,tooling,unknown,www.fritzing.org,,,,,,,,,,Male end for LittleBits boards,,,,,,,,,,,,,,,,,,
Header 1,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 1</b>
Standard 1-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115).",,,,,,,,,,,,,,,,,,
Header 1,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 1</b>
Standard 1-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115).",,,,,,,,,,,,,,,,,,
Header 1,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 1</b>
Standard 1-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115).",,,,,,,,,,,,,,,,,,
Header 1,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 1</b>
Standard 1-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115).",,,,,,,,,,,,,,,,,,
Header 1,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 1</b>
Standard 1-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115).",,,,,,,,,,,,,,,,,,
Header 1,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 1</b>
Standard 1-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115).",,,,,,,,,,,,,,,,,,
Header 1,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 1</b>
Standard 1-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115).",,,,,,,,,,,,,,,,,,
Header 2,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 2</b>
Standard 2-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08233 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 2,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 2</b>
Standard 2-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08233 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 2,mechanical,screwterminal35mm2_lock,www.fritzing.org,,,,,,,,,,"<b>Header 2</b>
Standard 2-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08233 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 2,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 2</b>
Standard 2-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08233 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 2,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 2</b>
Standard 2-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08233 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 2,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 2</b>
Standard 2-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08233 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 2,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 2</b>
Standard 2-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08233 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 2,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 2</b>
Standard 2-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08233 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 2,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 2</b>
Standard 2-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08233 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 3,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 3</b>
Standard 3-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08232 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 3,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 3</b>
Standard 3-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08232 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 3,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 3</b>
Standard 3-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08232 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 3,mechanical,screwterminal35mm3_lock007s,www.fritzing.org,,,,,,,,,,"<b>Header 3</b>
Standard 3-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08232 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 3,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 3</b>
Standard 3-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08232 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 4,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 4</b>
Standard 4-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08231 with associated crimp pins and housings. 1MM SMD Version SKU: PRT-10208",,,,,,,,,,,,,,,,,,
Header 4,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 4</b>
Standard 4-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08231 with associated crimp pins and housings. 1MM SMD Version SKU: PRT-10208",,,,,,,,,,,,,,,,,,
Header 4,mechanical,screwterminal35mm4_lock,www.fritzing.org,,,,,,,,,,"<b>Header 4</b>
Standard 4-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08231 with associated crimp pins and housings. 1MM SMD Version SKU: PRT-10208",,,,,,,,,,,,,,,,,,
Header 4,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 4</b>
Standard 4-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08231 with associated crimp pins and housings. 1MM SMD Version SKU: PRT-10208",,,,,,,,,,,,,,,,,,
Header 4,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 4</b>
Standard 4-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08231 with associated crimp pins and housings. 1MM SMD Version SKU: PRT-10208",,,,,,,,,,,,,,,,,,
Header 5,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 5</b>
Standard 5-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08230 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 5,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 5</b>
Standard 5-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08230 with associated crimp pins and housings.",,,,,,,,,,,,,,,,,,
Header 5x2,tooling,avr_icsp,www.fritzing.org,,,,,,,,,,"<b>Header 5x2</b>
Standard 10-pin dual row 0.1 header. Commonly used with AVR-ISP. Use with Spark Fun Electronics SKU: PRT-00778",,,,,,,,,,,,,,,,,,
Header 5x2,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 5x2</b>
Standard 10-pin dual row 0.1 header. Commonly used with AVR-ISP. Use with Spark Fun Electronics SKU: PRT-00778",,,,,,,,,,,,,,,,,,
Header 5x2,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 5x2</b>
Standard 10-pin dual row 0.1 header. Commonly used with AVR-ISP. Use with Spark Fun Electronics SKU: PRT-00778",,,,,,,,,,,,,,,,,,
Header 5x2,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 5x2</b>
Standard 10-pin dual row 0.1 header. Commonly used with AVR-ISP. Use with Spark Fun Electronics SKU: PRT-00778",,,,,,,,,,,,,,,,,,
Header 6,tooling,unknown,www.fritzing.org,,,,,,,,,,"<b>Header 6</b>
Standard 6-pin 0.1 header. Use with straight break away headers (SKU : PRT-00116), right angle break away headers (PRT-00553), swiss pins (PRT-00743), machine pins (PRT-00117), and female headers (PRT-00115). Molex polarized connector foot print use with SKU : PRT-08094 with associated crimp pins and housings.

NOTES ON THE VARIANTS LOCK and LOCK_LONGPADS...
This footprint was designed to help hold the alignment of a through-hole component (i.e.  6-pin header) while soldering it into place.  
You may notice that each hole has been shifted either up or down by 0.005 of an inch from it's more standard position (which is a perfectly straight line).  
This slight alteration caused the pins (the squares in the middle) to touch the edges of the holes.  Because they are alternating, it causes a brace 
to hold the component in place.  0.005 has proven to be the perfect amount of off-center position when using our standard breakaway headers.
Although looks a little odd when you look at the bare footprint, once you have a header in there, the alteration is very hard to notice.  Also,
if you push a header all the way into place, it is covered up entirely on the bottom side.  This idea of altering the position of holes to aid alignment 
will be further integrated into the Sparkfun Library for other footprints.  It can help hold any component with 3 or more connection pins.",,,,,,,,,,,,,,,,,,
